order_id,customer_id,product_id,order_date,quantity
ORD09384,CUST0912,PROD052,2023-12-02,2
ORD09385,CUST1226,PROD075,2024-08-08,4
ORD09386,CUST0764,PROD050,2024-08-17,3
ORD09387,CUST1519,PROD126,2025-07-03,8
ORD09388,CUST1229,PROD083,2025-07-08,5
ORD09389,CUST1100,PROD015,2025-04-29,4
ORD09390,CUST1587,PROD121,2025-10-22,3
ORD09391,CUST1293,PROD126,2024-06-26,3
ORD09392,CUST0766,PROD046,2025-06-24,9
ORD09393,CUST0261,PROD091,2024-07-16,10
ORD09394,CUST0297,PROD024,2024-08-10,5
ORD09395,CUST1244,PROD119,2025-09-08,3
ORD09396,CUST0575,PROD052,2025-09-08,6
ORD09397,CUST0893,PROD069,2025-01-11,4
ORD09398,CUST1397,PROD112,2023-06-06,2
ORD09399,CUST1355,PROD106,2024-02-02,5
ORD09400,CUST1060,PROD118,2023-11-25,3
ORD09401,CUST1083,PROD098,2025-01-29,7
ORD09402,CUST0163,PROD076,2024-11-28,7
ORD09403,CUST1250,PROD041,2024-06-01,1
ORD09404,CUST1418,PROD033,2025-08-22,7
ORD09405,CUST0333,PROD065,2025-02-18,5
ORD09406,CUST1303,PROD102,2024-06-06,10
ORD09407,CUST1059,PROD072,2025-09-12,6
ORD09408,CUST0233,PROD111,2025-02-11,7
ORD09409,CUST0476,PROD103,2024-02-05,10
ORD09410,CUST0509,PROD124,2025-06-01,6
ORD09411,CUST0268,PROD016,2024-05-11,6
ORD09412,CUST0963,PROD022,2025-04-27,1
ORD09413,CUST0026,PROD095,2025-02-18,10
ORD09414,CUST1037,PROD024,2024-06-10,3
ORD09415,CUST1522,PROD068,2025-06-27,9
ORD09416,CUST1457,PROD105,2023-05-15,3
ORD09417,CUST0113,PROD005,2025-02-26,5
ORD09418,CUST1435,PROD019,2023-06-21,7
ORD09419,CUST0298,PROD124,2025-09-21,5
ORD09420,CUST1302,PROD046,2023-12-21,3
ORD09421,CUST0951,PROD050,2023-07-22,6
ORD09422,CUST1026,PROD079,2024-08-29,6
ORD09423,CUST0441,PROD118,2024-08-27,10
ORD09424,CUST1371,PROD087,2025-05-21,4
ORD09425,CUST0436,PROD021,2025-09-21,8
ORD09426,CUST0439,PROD095,2025-05-29,3
ORD09427,CUST0906,PROD125,2025-07-14,3
ORD09428,CUST0452,PROD055,2025-05-26,1
ORD09429,CUST1492,PROD065,2023-06-10,5
ORD09430,CUST0418,PROD110,2024-08-02,10
ORD09431,CUST1413,PROD085,2024-04-30,2
ORD09432,CUST1349,PROD102,2024-04-02,7
ORD09433,CUST1552,PROD008,2024-05-23,6
ORD09434,CUST0978,PROD100,2024-03-15,3
ORD09435,CUST1282,PROD084,2025-06-03,7
ORD09436,CUST0857,PROD084,2023-10-09,6
ORD09437,CUST1332,PROD047,2025-08-31,7
ORD09438,CUST1599,PROD008,2025-08-04,9
ORD09439,CUST1102,PROD058,2023-09-11,2
ORD09440,CUST0916,PROD109,2023-10-12,2
ORD09441,CUST0676,PROD001,2025-02-15,6
ORD09442,CUST0475,PROD083,2025-06-18,9
ORD09443,CUST1460,PROD110,2025-02-03,3
ORD09444,CUST0925,PROD056,2025-06-01,10
ORD09445,CUST1021,PROD078,2024-04-21,2
ORD09446,CUST0526,PROD018,2024-01-11,9
ORD09447,CUST1521,PROD109,2025-04-04,1
ORD09448,CUST1474,PROD012,2025-08-25,9
ORD09449,CUST1523,PROD089,2024-05-09,8
ORD09450,CUST0509,PROD100,2024-04-23,10
ORD09451,CUST0001,PROD082,2024-03-27,1
ORD09452,CUST0757,PROD009,2025-07-21,3
ORD09453,CUST0644,PROD123,2024-09-09,5
ORD09454,CUST0037,PROD051,2025-03-16,9
ORD09455,CUST1487,PROD028,2025-03-31,6
ORD09456,CUST1204,PROD079,2025-09-22,10
ORD09457,CUST0610,PROD006,2025-03-28,2
ORD09458,CUST0709,PROD013,2023-04-30,1
ORD09459,CUST0150,PROD091,2025-10-14,9
ORD09460,CUST0360,PROD033,2025-08-29,10
ORD09461,CUST0171,PROD065,2025-09-29,7
ORD09462,CUST1384,PROD039,2024-08-23,2
ORD09463,CUST1384,PROD058,2025-10-21,5
ORD09464,CUST0874,PROD089,2024-03-13,6
ORD09465,CUST0797,PROD116,2025-03-11,4
ORD09466,CUST0028,PROD017,2025-08-07,10
ORD09467,CUST0639,PROD030,2024-01-31,7
ORD09468,CUST0055,PROD095,2025-03-30,8
ORD09469,CUST0331,PROD081,2025-10-28,4
ORD09470,CUST1492,PROD125,2023-10-01,8
ORD09471,CUST1237,PROD001,2024-04-15,3
ORD09472,CUST1041,PROD006,2024-01-25,1
ORD09473,CUST0057,PROD065,2025-08-11,9
ORD09474,CUST1095,PROD046,2024-10-07,10
ORD09475,CUST0634,PROD027,2024-04-08,6
ORD09476,CUST0615,PROD074,2024-01-20,5
ORD09477,CUST0283,PROD088,2025-01-18,3
ORD09478,CUST1257,PROD019,2025-09-04,10
ORD09479,CUST1046,PROD101,2024-02-06,9
ORD09480,CUST0563,PROD092,2023-12-26,2
ORD09481,CUST0602,PROD067,2025-08-31,7
ORD09482,CUST1395,PROD095,2025-03-15,5
ORD09483,CUST0772,PROD119,2025-07-23,9
ORD09484,CUST0850,PROD064,2025-05-20,5
ORD09485,CUST1494,PROD033,2023-08-24,4
ORD09486,CUST0177,PROD035,2024-07-11,8
ORD09487,CUST0863,PROD091,2024-04-23,5
ORD09488,CUST0041,PROD126,2023-02-04,2
ORD09489,CUST0704,PROD077,2025-09-17,5
ORD09490,CUST0479,PROD086,2024-03-10,9
ORD09491,CUST1252,PROD121,2024-02-18,4
ORD09492,CUST0058,PROD042,2025-02-24,8
ORD09493,CUST0622,PROD074,2024-01-31,10
ORD09494,CUST0385,PROD071,2023-11-30,1
ORD09495,CUST0232,PROD059,2023-01-19,5
ORD09496,CUST0299,PROD008,2024-04-03,4
ORD09497,CUST0804,PROD081,2023-02-13,10
ORD09498,CUST1243,PROD066,2025-07-13,7
ORD09499,CUST0094,PROD016,2024-09-15,2
ORD09500,CUST0582,PROD043,2024-01-09,4
ORD09501,CUST0639,PROD113,2024-09-18,4
ORD09502,CUST0659,PROD068,2025-02-26,10
ORD09503,CUST1336,PROD033,2024-05-21,5
ORD09504,CUST0993,PROD103,2025-06-15,5
ORD09505,CUST0290,PROD078,2023-12-18,10
ORD09506,CUST0053,PROD071,2023-10-07,6
ORD09507,CUST1336,PROD117,2023-08-08,8
ORD09508,CUST1508,PROD016,2025-04-24,6
ORD09509,CUST0166,PROD115,2025-09-01,3
ORD09510,CUST1177,PROD049,2025-05-03,6
ORD09511,CUST0315,PROD093,2024-10-28,9
ORD09512,CUST0706,PROD074,2025-10-29,10
ORD09513,CUST1225,PROD002,2023-09-02,3
ORD09514,CUST0303,PROD104,2025-03-05,10
ORD09515,CUST0839,PROD125,2024-10-31,4
ORD09516,CUST0656,PROD027,2025-05-24,6
ORD09517,CUST0675,PROD051,2024-01-17,5
ORD09518,CUST1199,PROD029,2025-08-11,4
ORD09519,CUST1456,PROD051,2024-09-21,8
ORD09520,CUST1304,PROD120,2025-10-09,10
ORD09521,CUST1355,PROD047,2025-07-30,1
ORD09522,CUST0078,PROD126,2025-06-07,4
ORD09523,CUST0480,PROD087,2025-05-27,4
ORD09524,CUST0807,PROD018,2025-04-23,7
ORD09525,CUST0853,PROD117,2025-03-29,7
ORD09526,CUST0892,PROD112,2025-07-18,7
ORD09527,CUST0297,PROD094,2024-09-25,4
ORD09528,CUST0137,PROD033,2024-07-23,5
ORD09529,CUST0397,PROD003,2025-02-23,1
ORD09530,CUST0084,PROD102,2025-01-02,9
ORD09531,CUST0233,PROD041,2024-11-27,1
ORD09532,CUST1478,PROD049,2023-08-17,8
ORD09533,CUST0901,PROD055,2025-06-25,5
ORD09534,CUST0359,PROD069,2025-08-30,9
ORD09535,CUST1536,PROD020,2025-09-06,9
ORD09536,CUST1457,PROD079,2025-04-21,3
ORD09537,CUST1107,PROD104,2025-07-15,10
ORD09538,CUST1494,PROD100,2024-11-22,2
ORD09539,CUST1440,PROD057,2024-08-14,2
ORD09540,CUST0279,PROD060,2025-01-31,8
ORD09541,CUST1109,PROD110,2023-03-07,1
ORD09542,CUST0103,PROD002,2023-02-26,6
ORD09543,CUST0318,PROD103,2025-02-04,8
ORD09544,CUST0519,PROD053,2025-09-30,8
ORD09545,CUST1229,PROD073,2024-04-07,10
ORD09546,CUST1247,PROD049,2024-05-12,8
ORD09547,CUST1023,PROD009,2025-03-30,10
ORD09548,CUST0875,PROD120,2025-01-17,2
ORD09549,CUST0388,PROD035,2025-06-08,3
ORD09550,CUST0670,PROD126,2025-05-08,6
ORD09551,CUST0495,PROD029,2024-11-25,8
ORD09552,CUST0792,PROD052,2024-06-24,6
ORD09553,CUST0301,PROD052,2025-03-12,10
ORD09554,CUST0990,PROD065,2025-03-18,9
ORD09555,CUST1295,PROD105,2024-12-02,10
ORD09556,CUST1352,PROD060,2024-04-04,2
ORD09557,CUST0177,PROD031,2025-04-09,1
ORD09558,CUST0662,PROD057,2025-09-20,10
ORD09559,CUST1164,PROD117,2025-04-16,1
ORD09560,CUST0303,PROD017,2025-07-05,2
ORD09561,CUST1413,PROD066,2024-06-02,4
ORD09562,CUST0789,PROD090,2023-06-05,1
ORD09563,CUST0109,PROD028,2025-05-23,7
ORD09564,CUST0091,PROD093,2025-01-23,6
ORD09565,CUST0878,PROD013,2024-04-11,4
ORD09566,CUST0901,PROD037,2023-06-29,1
ORD09567,CUST1549,PROD113,2024-12-04,7
ORD09568,CUST1326,PROD019,2024-02-05,7
ORD09569,CUST0505,PROD065,2025-04-02,8
ORD09570,CUST0227,PROD086,2025-05-29,9
ORD09571,CUST0168,PROD035,2025-06-10,5
ORD09572,CUST1257,PROD048,2025-10-18,8
ORD09573,CUST0145,PROD112,2025-05-15,8
ORD09574,CUST1470,PROD026,2024-05-18,6
ORD09575,CUST0158,PROD085,2024-01-07,10
ORD09576,CUST0224,PROD027,2024-04-15,2
ORD09577,CUST1414,PROD029,2024-11-26,6
ORD09578,CUST1563,PROD045,2023-07-16,9
ORD09579,CUST0341,PROD081,2025-04-21,2
ORD09580,CUST0542,PROD048,2025-04-26,3
ORD09581,CUST1470,PROD075,2024-08-17,3
ORD09582,CUST1089,PROD023,2025-03-27,1
ORD09583,CUST1215,PROD109,2024-04-19,1
ORD09584,CUST0685,PROD050,2024-10-12,8
ORD09585,CUST1076,PROD095,2023-04-22,1
ORD09586,CUST0436,PROD009,2023-09-25,1
ORD09587,CUST1191,PROD118,2025-01-25,9
ORD09588,CUST0473,PROD115,2025-02-23,1
ORD09589,CUST1379,PROD102,2025-08-22,6
ORD09590,CUST1119,PROD009,2025-02-26,3
ORD09591,CUST0375,PROD027,2024-07-27,6
ORD09592,CUST0882,PROD009,2025-01-23,1
ORD09593,CUST0584,PROD119,2023-07-29,1
ORD09594,CUST0408,PROD007,2025-08-21,9
ORD09595,CUST1302,PROD092,2023-02-03,3
ORD09596,CUST0812,PROD041,2025-07-23,6
ORD09597,CUST0370,PROD120,2024-12-12,5
ORD09598,CUST0327,PROD031,2025-06-29,9
ORD09599,CUST0566,PROD025,2025-09-01,10
ORD09600,CUST0426,PROD082,2025-06-15,7
ORD09601,CUST1432,PROD106,2023-06-07,7
ORD09602,CUST1228,PROD020,2025-03-09,3
ORD09603,CUST1101,PROD024,2024-08-05,8
ORD09604,CUST1216,PROD117,2025-04-01,5
ORD09605,CUST0264,PROD095,2024-01-02,6
ORD09606,CUST0194,PROD088,2025-08-17,4
ORD09607,CUST0742,PROD010,2025-08-03,8
ORD09608,CUST1330,PROD018,2024-04-30,7
ORD09609,CUST1089,PROD111,2025-03-31,1
ORD09610,CUST1043,PROD010,2025-10-07,6
ORD09611,CUST0835,PROD071,2025-03-15,8
ORD09612,CUST1106,PROD068,2024-02-29,3
ORD09613,CUST0168,PROD004,2025-03-14,9
ORD09614,CUST1160,PROD125,2025-07-07,7
ORD09615,CUST0064,PROD088,2025-06-30,8
ORD09616,CUST0230,PROD106,2024-11-29,8
ORD09617,CUST0518,PROD041,2025-09-07,3
ORD09618,CUST1159,PROD123,2025-10-10,7
ORD09619,CUST0994,PROD083,2023-07-06,3
ORD09620,CUST0488,PROD108,2025-07-15,5
ORD09621,CUST0518,PROD091,2025-08-26,3
ORD09622,CUST0300,PROD043,2024-02-27,7
ORD09623,CUST0372,PROD087,2024-07-22,3
ORD09624,CUST0049,PROD071,2024-01-23,8
ORD09625,CUST0788,PROD047,2024-02-16,9
ORD09626,CUST0293,PROD039,2025-08-22,8
ORD09627,CUST0353,PROD092,2025-07-05,9
ORD09628,CUST0189,PROD003,2025-07-15,1
ORD09629,CUST0185,PROD107,2025-07-31,1
ORD09630,CUST1303,PROD079,2025-10-19,1
ORD09631,CUST0559,PROD001,2025-07-31,4
ORD09632,CUST1455,PROD017,2025-04-02,3
ORD09633,CUST0604,PROD022,2025-08-07,1
ORD09634,CUST1467,PROD096,2025-02-21,8
ORD09635,CUST1496,PROD070,2024-09-14,6
ORD09636,CUST0856,PROD095,2025-08-05,2
ORD09637,CUST0909,PROD124,2024-05-28,8
ORD09638,CUST0235,PROD010,2025-04-18,10
ORD09639,CUST0051,PROD068,2024-05-02,6
ORD09640,CUST0094,PROD025,2025-03-13,8
ORD09641,CUST1101,PROD078,2024-01-03,10
ORD09642,CUST0519,PROD040,2025-02-23,10
ORD09643,CUST0144,PROD051,2023-07-15,3
ORD09644,CUST1270,PROD042,2025-07-16,7
ORD09645,CUST1171,PROD075,2024-07-16,5
ORD09646,CUST1545,PROD041,2025-09-09,10
ORD09647,CUST1187,PROD018,2025-07-04,10
ORD09648,CUST0349,PROD092,2024-08-27,3
ORD09649,CUST0145,PROD067,2024-07-30,5
ORD09650,CUST0071,PROD070,2024-01-19,6
ORD09651,CUST0586,PROD018,2023-04-18,3
ORD09652,CUST0917,PROD095,2025-04-01,6
ORD09653,CUST0128,PROD104,2025-02-02,3
ORD09654,CUST0743,PROD041,2025-05-15,2
ORD09655,CUST0715,PROD020,2024-03-05,2
ORD09656,CUST1021,PROD007,2025-06-26,8
ORD09657,CUST0978,PROD121,2023-10-31,7
ORD09658,CUST1384,PROD097,2024-05-08,2
ORD09659,CUST0531,PROD077,2025-04-25,6
ORD09660,CUST0213,PROD027,2025-10-08,1
ORD09661,CUST1464,PROD066,2024-09-04,3
ORD09662,CUST0730,PROD094,2025-01-14,3
ORD09663,CUST0216,PROD035,2025-02-18,2
ORD09664,CUST0356,PROD058,2024-12-03,8
ORD09665,CUST0291,PROD091,2024-09-28,8
ORD09666,CUST0083,PROD069,2024-10-04,10
ORD09667,CUST0060,PROD031,2024-10-24,10
ORD09668,CUST0297,PROD036,2025-09-05,8
ORD09669,CUST0622,PROD100,2024-12-17,10
ORD09670,CUST0626,PROD093,2025-04-25,7
ORD09671,CUST0867,PROD014,2024-10-16,6
ORD09672,CUST0684,PROD087,2025-03-01,8
ORD09673,CUST0760,PROD060,2024-01-23,8
ORD09674,CUST0260,PROD030,2025-05-21,2
ORD09675,CUST1413,PROD059,2025-10-27,4
ORD09676,CUST0046,PROD074,2024-03-28,4
ORD09677,CUST1503,PROD063,2023-09-21,10
ORD09678,CUST1476,PROD114,2024-02-14,7
ORD09679,CUST1503,PROD024,2024-02-21,5
ORD09680,CUST0812,PROD088,2024-06-21,8
ORD09681,CUST0671,PROD066,2025-09-09,2
ORD09682,CUST0836,PROD009,2025-09-06,9
ORD09683,CUST1039,PROD030,2023-01-03,3
ORD09684,CUST0466,PROD075,2025-03-24,1
ORD09685,CUST0422,PROD068,2024-10-12,10
ORD09686,CUST0429,PROD069,2024-04-30,10
ORD09687,CUST0240,PROD016,2025-10-24,1
ORD09688,CUST0401,PROD012,2025-09-03,6
ORD09689,CUST1390,PROD120,2025-01-30,1
ORD09690,CUST1222,PROD011,2024-02-22,10
ORD09691,CUST0375,PROD087,2023-05-02,8
ORD09692,CUST1537,PROD030,2024-01-01,8
ORD09693,CUST1278,PROD081,2025-07-14,3
ORD09694,CUST0194,PROD119,2025-02-02,2
ORD09695,CUST1349,PROD089,2025-05-20,1
ORD09696,CUST0165,PROD108,2025-06-07,10
ORD09697,CUST0538,PROD065,2024-08-25,4
ORD09698,CUST0485,PROD039,2023-03-30,10
ORD09699,CUST1487,PROD066,2025-10-03,2
ORD09700,CUST0575,PROD091,2023-05-23,4
ORD09701,CUST0684,PROD035,2025-04-17,3
ORD09702,CUST0690,PROD121,2024-07-09,8
ORD09703,CUST0832,PROD066,2025-01-23,6
ORD09704,CUST1377,PROD076,2024-04-07,2
ORD09705,CUST0640,PROD067,2024-12-31,1
ORD09706,CUST1315,PROD068,2025-03-30,3
ORD09707,CUST1243,PROD120,2024-12-13,1
ORD09708,CUST0220,PROD039,2025-02-01,10
ORD09709,CUST0207,PROD079,2025-07-19,7
ORD09710,CUST0787,PROD001,2023-12-18,4
ORD09711,CUST0910,PROD020,2025-06-07,6
ORD09712,CUST0938,PROD030,2024-02-14,2
ORD09713,CUST0561,PROD114,2024-03-25,5
ORD09714,CUST0241,PROD015,2025-06-21,7
ORD09715,CUST0986,PROD122,2023-10-24,5
ORD09716,CUST1033,PROD033,2025-06-07,8
ORD09717,CUST0133,PROD080,2025-05-22,2
ORD09718,CUST1505,PROD119,2025-10-18,10
ORD09719,CUST1312,PROD046,2023-10-19,2
ORD09720,CUST1341,PROD126,2024-05-09,2
ORD09721,CUST0512,PROD077,2024-03-31,7
ORD09722,CUST0601,PROD055,2024-06-13,6
ORD09723,CUST0990,PROD080,2024-12-11,3
ORD09724,CUST1262,PROD091,2023-11-07,4
ORD09725,CUST0814,PROD059,2024-10-28,1
ORD09726,CUST1558,PROD016,2024-05-28,2
ORD09727,CUST1500,PROD098,2025-02-26,4
ORD09728,CUST1133,PROD047,2023-03-05,9
ORD09729,CUST0515,PROD062,2023-01-31,5
ORD09730,CUST1264,PROD046,2025-09-12,4
ORD09731,CUST1490,PROD065,2025-06-05,10
ORD09732,CUST1188,PROD071,2024-07-12,10
ORD09733,CUST0779,PROD059,2025-05-20,3
ORD09734,CUST0837,PROD034,2024-08-14,7
ORD09735,CUST1220,PROD013,2024-06-06,5
ORD09736,CUST1352,PROD092,2025-06-11,3
ORD09737,CUST0415,PROD078,2025-05-07,2
ORD09738,CUST1279,PROD095,2025-03-29,2
ORD09739,CUST0199,PROD075,2025-10-31,5
ORD09740,CUST0687,PROD078,2024-12-06,2
ORD09741,CUST0413,PROD116,2024-02-25,2
ORD09742,CUST0861,PROD094,2024-04-21,5
ORD09743,CUST0833,PROD070,2024-04-05,2
ORD09744,CUST1439,PROD078,2024-11-23,10
ORD09745,CUST1249,PROD085,2024-03-09,1
ORD09746,CUST0763,PROD053,2025-04-08,5
ORD09747,CUST0665,PROD076,2024-06-15,8
ORD09748,CUST1571,PROD092,2024-02-03,5
ORD09749,CUST0666,PROD050,2024-05-06,4
ORD09750,CUST0389,PROD126,2025-02-13,6
ORD09751,CUST1390,PROD077,2025-05-19,4
ORD09752,CUST0153,PROD084,2023-01-17,6
ORD09753,CUST0550,PROD099,2025-08-10,2
ORD09754,CUST1458,PROD004,2024-07-25,9
ORD09755,CUST0115,PROD113,2024-05-26,3
ORD09756,CUST0319,PROD023,2024-09-14,6
ORD09757,CUST0002,PROD001,2024-06-13,9
ORD09758,CUST1168,PROD119,2025-09-27,1
ORD09759,CUST1225,PROD089,2023-02-05,5
ORD09760,CUST1552,PROD008,2024-01-16,5
ORD09761,CUST0078,PROD031,2024-09-27,8
ORD09762,CUST0652,PROD100,2024-05-11,1
ORD09763,CUST1566,PROD013,2023-06-30,6
ORD09764,CUST1408,PROD061,2023-01-17,5
ORD09765,CUST0275,PROD125,2024-01-23,3
ORD09766,CUST1375,PROD082,2023-08-07,7
ORD09767,CUST0620,PROD108,2025-05-03,6
ORD09768,CUST0457,PROD052,2023-07-29,8
ORD09769,CUST0177,PROD021,2024-11-12,8
ORD09770,CUST0360,PROD122,2024-11-11,5
ORD09771,CUST0297,PROD033,2024-09-25,10
ORD09772,CUST0811,PROD018,2025-05-08,10
ORD09773,CUST0341,PROD051,2025-05-07,1
ORD09774,CUST0964,PROD065,2025-02-26,1
ORD09775,CUST0039,PROD026,2025-07-02,2
ORD09776,CUST0876,PROD082,2024-06-18,5
ORD09777,CUST1409,PROD035,2025-09-19,6
ORD09778,CUST1460,PROD045,2025-01-12,1
ORD09779,CUST0152,PROD045,2024-09-13,5
ORD09780,CUST0950,PROD043,2025-06-28,1
ORD09781,CUST0850,PROD003,2025-07-28,3
ORD09782,CUST0212,PROD077,2024-05-01,1
ORD09783,CUST0274,PROD090,2024-08-22,10
ORD09784,CUST1419,PROD120,2025-07-24,7
ORD09785,CUST0279,PROD031,2024-04-18,6
ORD09786,CUST1269,PROD126,2025-10-23,9
ORD09787,CUST0321,PROD013,2025-03-26,1
ORD09788,CUST1566,PROD055,2025-06-20,4
ORD09789,CUST1320,PROD018,2025-08-09,6
ORD09790,CUST1457,PROD077,2025-03-04,8
ORD09791,CUST0399,PROD042,2025-08-15,4
ORD09792,CUST1429,PROD048,2025-01-25,5
ORD09793,CUST0263,PROD082,2025-04-27,9
ORD09794,CUST1059,PROD028,2025-03-21,2
ORD09795,CUST0411,PROD023,2023-01-25,10
ORD09796,CUST1356,PROD001,2025-09-24,7
ORD09797,CUST0869,PROD006,2025-03-16,10
ORD09798,CUST1377,PROD122,2024-05-14,7
ORD09799,CUST0569,PROD013,2024-04-27,6
ORD09800,CUST1087,PROD001,2025-07-17,4
ORD09801,CUST0709,PROD011,2025-08-05,6
ORD09802,CUST0296,PROD112,2024-12-16,3
ORD09803,CUST0309,PROD082,2025-08-12,1
ORD09804,CUST1001,PROD029,2024-03-04,8
ORD09805,CUST1224,PROD093,2023-09-30,1
ORD09806,CUST1309,PROD124,2024-06-08,8
ORD09807,CUST0465,PROD096,2025-07-14,8
ORD09808,CUST1325,PROD076,2025-07-24,4
ORD09809,CUST1097,PROD112,2025-03-24,8
ORD09810,CUST1327,PROD004,2024-06-16,4
ORD09811,CUST1340,PROD078,2024-06-26,2
ORD09812,CUST0909,PROD003,2025-02-25,10
ORD09813,CUST0754,PROD025,2024-06-11,2
ORD09814,CUST0249,PROD025,2025-01-10,6
ORD09815,CUST0790,PROD103,2025-04-09,3
ORD09816,CUST0531,PROD052,2024-07-22,1
ORD09817,CUST0961,PROD004,2024-07-18,2
ORD09818,CUST1166,PROD081,2025-05-01,1
ORD09819,CUST1406,PROD037,2025-07-28,2
ORD09820,CUST1017,PROD049,2025-03-17,4
ORD09821,CUST0590,PROD022,2024-11-24,4
ORD09822,CUST1008,PROD089,2025-01-03,4
ORD09823,CUST1209,PROD105,2025-02-08,4
ORD09824,CUST0659,PROD083,2025-10-09,7
ORD09825,CUST1510,PROD074,2023-08-21,7
ORD09826,CUST0198,PROD053,2024-04-28,5
ORD09827,CUST0294,PROD030,2025-07-27,9
ORD09828,CUST0768,PROD012,2024-05-07,7
ORD09829,CUST1591,PROD106,2025-01-29,7
ORD09830,CUST0595,PROD108,2025-02-21,8
ORD09831,CUST1067,PROD106,2025-10-09,1
ORD09832,CUST0410,PROD096,2024-06-03,2
ORD09833,CUST1396,PROD045,2024-08-22,6
ORD09834,CUST0883,PROD047,2024-08-10,6
ORD09835,CUST0485,PROD065,2025-08-14,9
ORD09836,CUST0232,PROD023,2025-04-06,7
ORD09837,CUST0093,PROD044,2025-02-07,1
ORD09838,CUST1371,PROD034,2025-09-14,3
ORD09839,CUST0931,PROD062,2025-05-16,6
ORD09840,CUST1373,PROD059,2023-11-02,1
ORD09841,CUST0930,PROD123,2024-09-25,6
ORD09842,CUST1212,PROD076,2023-05-30,1
ORD09843,CUST0654,PROD002,2025-08-18,3
ORD09844,CUST0439,PROD119,2025-03-17,1
ORD09845,CUST0777,PROD008,2024-09-27,10
ORD09846,CUST0643,PROD030,2025-09-22,9
ORD09847,CUST0640,PROD061,2024-04-11,3
ORD09848,CUST1431,PROD059,2025-02-12,1
ORD09849,CUST1073,PROD019,2025-06-18,3
ORD09850,CUST0382,PROD037,2025-03-28,10
ORD09851,CUST1013,PROD012,2025-10-09,2
ORD09852,CUST1034,PROD004,2025-09-20,8
ORD09853,CUST0412,PROD022,2024-02-17,6
ORD09854,CUST0374,PROD097,2024-09-22,10
ORD09855,CUST0849,PROD076,2025-10-14,1
ORD09856,CUST0856,PROD120,2024-10-07,5
ORD09857,CUST1538,PROD113,2025-06-02,7
ORD09858,CUST0844,PROD008,2024-07-04,6
ORD09859,CUST0104,PROD056,2024-11-17,2
ORD09860,CUST0529,PROD022,2023-12-14,10
ORD09861,CUST0015,PROD084,2024-09-07,6
ORD09862,CUST1314,PROD111,2023-12-22,7
ORD09863,CUST1340,PROD108,2023-09-26,8
ORD09864,CUST0275,PROD101,2025-06-02,2
ORD09865,CUST0632,PROD004,2024-03-10,4
ORD09866,CUST0521,PROD038,2024-06-06,10
ORD09867,CUST0344,PROD095,2023-06-07,6
ORD09868,CUST0521,PROD037,2025-08-23,9
ORD09869,CUST0909,PROD095,2024-12-21,7
ORD09870,CUST1125,PROD116,2025-07-23,6
ORD09871,CUST1344,PROD030,2025-08-02,8
ORD09872,CUST0427,PROD084,2025-05-13,7
ORD09873,CUST1048,PROD019,2024-07-09,7
ORD09874,CUST1117,PROD002,2024-07-14,3
ORD09875,CUST1038,PROD112,2025-06-20,9
ORD09876,CUST1098,PROD063,2025-01-06,8
ORD09877,CUST0285,PROD091,2025-05-25,6
ORD09878,CUST0948,PROD106,2025-03-04,4
ORD09879,CUST1168,PROD042,2023-09-25,2
ORD09880,CUST1580,PROD080,2025-03-25,9
ORD09881,CUST0957,PROD035,2025-09-09,4
ORD09882,CUST1083,PROD068,2025-02-09,1
ORD09883,CUST0913,PROD016,2024-06-23,3
ORD09884,CUST0739,PROD055,2025-02-17,2
ORD09885,CUST0786,PROD038,2024-11-20,5
ORD09886,CUST0240,PROD035,2025-07-27,9
ORD09887,CUST0832,PROD004,2025-05-17,2
ORD09888,CUST0253,PROD035,2024-06-30,1
ORD09889,CUST0651,PROD120,2024-11-03,2
ORD09890,CUST1420,PROD116,2023-01-23,3
ORD09891,CUST1481,PROD080,2025-08-10,9
ORD09892,CUST0295,PROD102,2024-12-23,7
ORD09893,CUST0513,PROD112,2025-09-08,6
ORD09894,CUST0756,PROD056,2024-01-06,3
ORD09895,CUST1472,PROD029,2025-01-29,1
ORD09896,CUST0098,PROD051,2024-04-12,7
ORD09897,CUST0076,PROD063,2024-10-24,2
ORD09898,CUST0352,PROD120,2023-06-25,1
ORD09899,CUST1527,PROD032,2024-10-28,7
ORD09900,CUST0727,PROD033,2025-08-30,9
ORD09901,CUST0579,PROD084,2024-05-24,7
ORD09902,CUST0977,PROD109,2024-04-01,6
ORD09903,CUST0886,PROD118,2023-07-23,1
ORD09904,CUST1195,PROD116,2024-02-08,2
ORD09905,CUST0143,PROD029,2024-11-16,1
ORD09906,CUST0298,PROD062,2025-09-13,5
ORD09907,CUST1337,PROD025,2025-06-08,4
ORD09908,CUST0980,PROD114,2025-03-20,2
ORD09909,CUST1548,PROD035,2025-07-15,5
ORD09910,CUST1299,PROD012,2025-08-11,6
ORD09911,CUST1192,PROD085,2025-03-28,8
ORD09912,CUST0645,PROD041,2025-03-29,4
ORD09913,CUST0480,PROD045,2024-08-02,1
ORD09914,CUST0071,PROD089,2025-02-25,9
ORD09915,CUST0583,PROD040,2025-03-08,6
ORD09916,CUST0367,PROD104,2025-05-21,10
ORD09917,CUST0577,PROD041,2025-10-23,7
ORD09918,CUST0805,PROD005,2023-02-22,10
ORD09919,CUST0683,PROD084,2024-05-11,4
ORD09920,CUST1118,PROD053,2025-06-28,8
